Transaction_date,Product,Price,Payment_Type,Name,City,State,Country
1/27/09 18:06,Product1,1200,Visa,Emily,Killarney,New Providence,The Bahamas
1/10/09 14:59,Product1,1200,Amex,Maricel,Malibu                      ,CA,United States
1/26/09 15:42,Product1,1200,Visa,Patricia,Allen                       ,TX,United States
1/12/09 14:37,Product1,1200,Mastercard,steve,Evires,Rhone-Alpes,France
1/16/09 7:58,Product1,1200,Amex,Darrah,Den Haag,Zuid-Holland,Netherlands
1/22/09 14:32,Product1,1200,Visa,Sara,Perth City,Western Australia,Australia
1/19/09 6:50,Product1,1200,Visa,Erika,Redruth,England,United Kingdom
1/24/09 11:54,Product1,1200,Visa,Audrey,Bruxelles,Brussels (Bruxelles),Belgium
1/13/09 13:36,Product1,1200,Visa,Louise,London,England,United Kingdom
1/13/09 11:56,Product1,1200,Diners,Karen,Montreal,Quebec,Canada
1/19/09 7:49,Product1,1200,Amex,Maki,Miami Beach                 ,FL,United States
1/10/09 7:37,Product1,1200,Visa,Peter,Shankill,Dublin,Ireland
1/20/09 5:53,Product1,1200,Diners,Ashlee,Oxford,England,United Kingdom
1/6/09 10:34,Product1,1200,Mastercard,Anja,New York                    ,NY,United States
1/23/09 5:14,Product1,1200,Visa,Ellen Walton ,Melbourne,Victoria,Australia
1/14/09 16:02,Product1,1200,Mastercard,Jessica,Woodland Hills              ,CA,United States
1/14/09 18:05,Product1,1200,Visa,Wouter and Andrea,Anchorage                   ,AK,United States
1/8/09 20:52,Product1,1200,Visa,Pam and Rob,Yorba Linda                 ,CA,United States
1/7/09 13:57,Product1,1200,Visa,Elsa,Waiwera,Auckland,New Zealand
1/25/09 10:34,Product1,1200,Amex,kathleen kane,Jamaica Plain               ,MA,United States
1/28/09 4:35,Product1,1200,Diners,Selene,Oslo,Oslo,Norway
1/19/09 3:25,Product1,1200,Visa,Christy,Setagaya,Tokyo,Japan
1/18/09 0:41,Product2,3600,Visa,Hanna Agla,Donauworth,Bayern,Germany
1/27/09 2:38,Product1,1200,Visa,Elyse,Bandon,Cork,Ireland
1/16/09 6:04,Product1,1200,Mastercard,Alexis,Ehingen an der Donau,Baden-Wurttemberg,Germany
1/5/09 5:30,Product1,1200,Visa,M George,Paris,Ile-de-France,France
1/9/09 14:55,Product1,1200,Visa,John,Banbury,England,United Kingdom
1/29/09 10:07,Product1,1200,Visa,cheryl,Beverly Hills               ,CA,United States
1/27/09 3:55,Product1,1200,Amex,R,Danderyd,Stockholm,Sweden
1/25/09 12:35,Product2,3600,Visa,Charlene ,Sebastopol                  ,CA,United States
1/3/09 16:56,Product1,1200,Visa,Cindy,Glendora                    ,CA,United States
1/12/09 12:04,Product1,1200,Visa,Ed,Nacka,Stockholm,Sweden
1/27/09 3:19,Product1,1200,Mastercard,Astrid,Canterbury,England,United Kingdom
1/24/09 9:30,Product1,1200,Visa,Nicole,Neuchatel,Neuchatel,Switzerland
1/25/09 18:33,Product1,1200,Visa,Maria Macarena,Billings                    ,MT,United States
1/15/09 11:43,Product1,1200,Visa,Maggie,Libertyville                ,IL,United States
1/23/09 16:30,Product2,3600,Amex,Christophe,Temecula                    ,CA,United States
1/5/09 12:57,Product1,1200,Diners,Manoj,Boise                       ,ID,United States
1/29/09 16:52,Product1,1200,Visa,Brenda,Rock Hill                   ,SC,United States
1/10/09 0:04,Product1,1200,Mastercard,Lizelle ,Mililani                    ,HI,United States
1/3/09 14:17,Product2,3600,Visa,Kees en Valesca,Scamander,Tasmania,Australia
1/15/09 9:00,Product1,1200,Visa,Cormac,Freeport City,Freeport,The Bahamas
1/24/09 20:58,Product1,1200,Visa,jacqueline,North Vancouver,British Columbia,Canada
1/10/09 11:53,Product1,1200,Visa,Martin,Ludwigsburg,Baden-Wurttemberg,Germany
1/4/09 17:34,Product1,1200,Mastercard,Dean,Rockingham,Western Australia,Australia
1/28/09 0:22,Product1,1200,Visa,VERBENA,Basel,Basel-Town,Switzerland
1/17/09 1:49,Product1,1200,Mastercard,Angel Marie,Den Haag,Zuid-Holland,Netherlands
1/25/09 17:48,Product1,1200,Visa,olla,Westminster                 ,CO,United States
1/22/09 5:39,Product2,3600,Visa,Eman,Penclawdd,Wales,United Kingdom
1/19/09 15:40,Product2,3600,Visa,Julia,Ede,Gelderland,Netherlands
1/21/09 23:52,Product1,1200,Visa,Sarah,Plan-les-Ouattes,Geneve,Switzerland
1/19/09 13:15,Product1,1200,Visa,Esther,Stocksund,Stockholm,Sweden
1/16/09 7:35,Product1,1200,Diners,amy,Stuttgart,Baden-Wurttemberg,Germany
1/22/09 9:48,Product2,3600,Mastercard,Jyoti,Tunbridge Wells,England,United Kingdom
1/18/09 12:05,Product2,3600,Visa,Keri,Issaquah                    ,WA,United States
1/4/09 10:44,Product1,1200,Diners,Paul,Burnaby,British Columbia,Canada
1/20/09 14:55,Product1,1200,Mastercard,Attie,Cypress                     ,CA,United States
1/2/09 18:41,Product1,1200,Visa,odile,Lititz                      ,PA,United States
1/2/09 7:03,Product1,1200,Visa,gail ,London,England,United Kingdom
1/21/09 7:19,Product1,1200,Visa,Niki,Chadds Ford                 ,PA,United States
1/11/09 17:52,Product2,3600,Visa,Danny,St Thomas                   ,VI,United States
1/16/09 17:56,Product1,1200,Mastercard,Sarah,Coppell                     ,TX,United States
1/9/09 20:00,Product1,1200,Visa,Beckie ,Ladera Ranch                ,CA,United States
1/13/09 2:47,Product1,1200,Visa,Maryse,Rathfarnham,Dublin,Ireland
1/19/09 4:23,Product2,3600,Mastercard,don,Cagliari,Sardinia,Italy
1/13/09 12:51,Product1,1200,Visa,Majken,Charlottenlund,Kobenhavn,Denmark
1/29/09 7:40,Product1,1200,Amex,Karen and Andrew,Munchen,Bayern,Germany
1/21/09 4:34,Product1,1200,Visa,Katerina,Firenze,Tuscany,Italy
1/7/09 13:28,Product1,1200,Mastercard,Mary,Baile Atha Bui,Meath,Ireland
1/26/09 16:47,Product1,1200,Visa,Oscar,Chamonix-Mont-Blanc,Rhone-Alpes,France
1/29/09 1:01,Product1,1200,Diners,Suejean,Gingins,Vaud,Switzerland
1/25/09 12:55,Product1,1200,Amex,ann,Boca Raton                  ,FL,United States
1/24/09 13:35,Product1,1200,Visa,Renee,Chaska                      ,MN,United States
1/28/09 13:30,Product1,1200,Visa,Catherine,Hghlnds Ranch               ,CO,United States
1/20/09 19:08,Product1,1200,Amex,Rhonda,Atlanta                     ,GA,United States
1/29/09 17:13,Product1,1200,Amex,alix,Tenafly                     ,NJ,United States
1/2/09 5:33,Product1,1200,Visa,Mike,Aberdeen,Scotland,United Kingdom
1/31/09 11:03,Product1,1200,Visa,Diane,Djurgarden,Stockholm,Sweden
1/13/09 9:16,Product1,1200,Visa,Sigrun,Nashville                   ,TN,United States
1/19/09 12:38,Product1,1200,Visa,Dania,Munich,Bayern,Germany
1/18/09 12:14,Product2,3600,Mastercard,Kelsi,Utrecht,Utrecht,Netherlands
1/22/09 10:59,Product1,1200,Visa,Maria,Boyceville                  ,WI,United States
1/14/09 7:30,Product1,1200,Visa,Bent Erik,Basauri,Pais Vasco,Spain
1/19/09 1:52,Product1,1200,Amex,Kirsten,Melbourne,Victoria,Australia
1/8/09 23:00,Product1,1200,Visa,Dickson,Kemerburgaz,Istanbul,Turkey
1/25/09 7:29,Product1,1200,Diners,Howard,Worcester,England,United Kingdom
1/17/09 15:19,Product1,1200,Visa,Dana,Thurles,Tipperary,Ireland
1/23/09 12:23,Product1,1200,Mastercard,Nola,Den Haag,Zuid-Holland,Netherlands
1/24/09 8:45,Product1,1200,Visa,Elizabeth,Cos Cob                     ,CT,United States
1/27/09 3:45,Product2,3600,Visa,minjeong,Bern,Bern,Switzerland
1/29/09 23:48,Product1,1200,Visa,Matt,Leicester,England,United Kingdom
1/3/09 18:43,Product1,1200,Visa,Vanessa,Cornwall,Ontario,Canada
1/24/09 17:18,Product2,3600,Visa,Charlotte,Sterling                    ,VA,United States
1/2/09 15:13,Product1,1200,Visa,Rowena,Cork,Cork,Ireland
1/8/09 10:44,Product1,1200,Visa,Catherine,Mount Forest,Ontario,Canada
1/29/09 8:13,Product1,1200,Mastercard,Sarah,Ridgefield                  ,CT,United States
1/24/09 10:26,Product1,1200,Visa,sorcha,Porto Alegre,Rio Grande do Sul,Brazil
1/24/09 12:56,Product1,1200,Visa,sorcha,Cartierville,Quebec,Canada
1/7/09 13:38,Product1,1200,Mastercard,Mary,Stuttgart,Baden-Wurttemberg,Germany
1/23/09 15:38,Product1,1200,Visa,Ronja,Manhattan                   ,NY,United States
1/26/09 14:43,Product1,1200,Visa,Nicola ,Sneem,Kerry,Ireland
1/17/09 20:33,Product1,1200,Amex,BURCAK,Alpharetta                  ,GA,United States
1/5/09 9:15,Product1,1200,Visa,isabelle,Sainte-Therese-de-Blainville,Quebec,Canada
1/20/09 8:16,Product1,1200,Mastercard,christy,Germantown                  ,TN,United States
1/29/09 12:46,Product1,1200,Visa,Lilly,Castleknock,Dublin,Ireland
1/15/09 18:12,Product1,1200,Diners,Mandy,Hono                        ,HI,United States
1/23/09 13:55,Product1,1200,Mastercard,Elena,New Rochelle                ,NY,United States
1/26/09 10:26,Product1,1200,Visa,Lolarae,Calgary,Alberta,Canada
1/12/09 11:48,Product1,1200,Mastercard,Lisa,South Waterford             ,ME,United States
1/29/09 15:20,Product1,1200,Mastercard,Nita and Trebor,Washington Township         ,OH,United States
1/28/09 7:26,Product1,1200,Visa,Jenevieve,Guelph,Ontario,Canada
1/14/09 0:03,Product2,3600,Mastercard,Piret,Bunbury,Western Australia,Australia
1/13/09 1:55,Product1,1200,Mastercard,Damian,Mettlach,Saarland,Germany
1/12/09 23:21,Product1,1200,Mastercard,Lusell,Oberwil,Basel-Country,Switzerland
1/22/09 2:16,Product1,1200,Visa,Costanza,Beykoz,Istanbul,Turkey
1/29/09 12:53,Product1,1200,Visa,Vanessa,Arc-et-Senans,Franche-Comte,France
1/28/09 11:36,Product1,1200,Diners,Evelyn,Grossbodungen,Thuringia,Germany
1/19/09 6:50,Product1,1200,Amex,Nicola,Bruxelles,Brussels (Bruxelles),Belgium
1/30/09 5:20,Product1,1200,Visa,Simone,Kilcornan,Limerick,Ireland
1/19/09 14:06,Product1,1200,Mastercard,Elisabeth,Wilmington                  ,NC,United States
1/8/09 9:43,Product1,1200,Visa,Kasey,Aix-en-Provence,Provence-Alpes-Cote d'Azur,France
1/23/09 9:09,Product2,3600,Amex,Olympe,Lidingo,Stockholm,Sweden
1/20/09 8:58,Product1,1200,Visa,James,Edmonton,Alberta,Canada
1/2/09 13:35,Product1,1200,Visa,Alyssa,Antibes,Provence-Alpes-Cote d'Azur,France
1/9/09 15:03,Product1,1200,Visa,Reto,Seattle                     ,WA,United States
1/23/09 7:04,Product1,1200,Amex,Joelle,Rowayton                    ,CT,United States
1/17/09 10:14,Product1,1200,Mastercard,Nicole,Simcoe,Ontario,Canada
1/19/09 16:16,Product1,1200,Mastercard,Alexandria,Lebanon                     ,PA,United States
1/20/09 13:54,Product1,1200,Mastercard,Elisabeth,Birkdale,Queensland,Australia
1/23/09 21:35,Product1,1200,Visa,Ann,Brisbane,Queensland,Australia
1/21/09 23:41,Product1,1200,Visa,Olga,Strasbourg,Alsace,France
1/21/09 4:11,Product1,1200,Visa,Courtney,Suchdol,Prague,Czech Republic
1/10/09 3:43,Product1,1200,Visa,stacy,Stuttgart,Baden-Wurttemberg,Germany
1/15/09 18:08,Product2,3600,Amex,Monica,Villanova                   ,PA,United States
1/20/09 14:48,Product2,3600,Visa,Michael,Norrkoping,Ostergotland,Sweden
1/21/09 11:56,Product1,1200,Visa,Katrin,Zumikon,Zurich,Switzerland
1/30/09 6:18,Product2,3600,Mastercard,Louise,Balgach,St Gallen,Switzerland
1/12/09 17:28,Product1,1200,Amex,Alfredo A,Las Vegas                   ,NV,United States
1/29/09 8:27,Product2,3600,Visa,Kerry,Prague,Central Bohemia,Czech Republic
1/24/09 12:43,Product1,1200,Visa,Saeko ,Warwick                     ,NY,United States
1/7/09 10:49,Product2,3600,Visa,VIOLETA,Silver Spring               ,MD,United States
1/11/09 17:06,Product1,1200,Visa,Antje,Sacramento                  ,CA,United States
1/30/09 6:17,Product1,1200,Visa,janet,Blarney,Cork,Ireland
1/7/09 10:52,Product1,1200,Visa,claire ,Ballyneety,Limerick,Ireland
1/27/09 6:20,Product1,1200,Mastercard,Nathalie,Haymarket                   ,VA,United States
1/21/09 20:02,Product1,1200,Mastercard,Daria,George Town, ,Cayman Isls
1/4/09 16:23,Product1,1200,Visa,Judith L.,Scottsdale                  ,AZ,United States
1/6/09 12:26,Product1,1200,Visa,Audinet,Cambridge                   ,MA,United States
1/11/09 4:34,Product1,1200,Visa,William,Chalfont Saint Peter,England,United Kingdom
1/17/09 6:39,Product1,1200,Diners,Tatjana and Martin,Birmingham,England,United Kingdom
1/4/09 3:41,Product1,1200,Mastercard,Scott,Den Haag,Zuid-Holland,Netherlands
1/12/09 5:50,Product3,7500,Mastercard,Brona,Den Haag,Zuid-Holland,Netherlands
1/3/09 13:43,Product1,1200,Mastercard,Andree,Newmarket,Cork,Ireland
1/11/09 6:51,Product1,1200,Visa,Aziz,Irpin',Kiev,Ukraine
1/17/09 6:23,Product1,1200,Visa,Fernando,Grosseto,Tuscany,Italy
1/26/09 18:38,Product1,1200,Visa,Jo,Pembroke Pines              ,FL,United States
1/31/09 13:26,Product1,1200,Visa,Joern,Waterford,Ontario,Canada
1/21/09 2:20,Product2,3600,Visa,Melissa,Carouge,Geneve,Switzerland
1/18/09 13:25,Product1,1200,Visa,Melissa,Chester                     ,CT,United States
1/18/09 18:57,Product1,1200,Mastercard,isabela,Reston                      ,VA,United States
1/31/09 1:59,Product1,1200,Visa,Nacole,Milan,Lombardy,Italy
1/25/09 16:08,Product1,1200,Diners,Jennifer,Vancouver,British Columbia,Canada
1/16/09 19:13,Product1,1200,Diners,Mary,Alpharetta                  ,GA,United States
1/31/09 15:25,Product1,1200,Visa,Lisa,Ringgold                    ,GA,United States
1/9/09 8:57,Product1,1200,Diners,Debora ,Wall                        ,NJ,United States
1/4/09 22:18,Product2,3600,Mastercard,Karoline ,Powell River,British Columbia,Canada
1/10/09 15:18,Product2,3600,Mastercard,Jo ,Huntington Beach            ,CA,United States
1/16/09 19:47,Product1,1200,Amex,Kristen,Los Gatos                   ,CA,United States
1/25/09 8:16,Product2,3600,Visa,Astrid,Oslo,Oslo,Norway
1/25/09 8:48,Product1,1200,Mastercard,Malinda,Oxford,England,United Kingdom
1/17/09 9:12,Product1,1200,Amex,Sylvia,Alexandria                  ,VA,United States
1/24/09 1:22,Product1,1200,Visa,Jupiterlina Elika,Rome,Lazio,Italy
1/27/09 15:09,Product1,1200,Visa,Aniko,Random Lake                 ,WI,United States
1/25/09 21:49,Product1,1200,Mastercard,Petra,San Francisco               ,CA,United States
1/24/09 8:51,Product1,1200,Mastercard,Heather,Baluan,General Santos,Philippines
1/6/09 14:08,Product1,1200,Mastercard,Kim,Brussels,Brussels (Bruxelles),Belgium
1/17/09 14:06,Product1,1200,Amex,Ruby,Bedford Corners             ,NY,United States
1/21/09 12:38,Product1,1200,Visa,Novy ,Istanbul,Istanbul,Turkey
1/30/09 23:49,Product2,3600,Visa,Stephanie,Hilversum,Noord-Holland,Netherlands
1/12/09 12:00,Product1,1200,Mastercard,Tammy,Milford                     ,ME,United States
1/29/09 21:40,Product1,1200,Visa,Alessandra,Vancouver,British Columbia,Canada
1/24/09 13:38,Product1,1200,Mastercard,Cathy,Kidderminster,England,United Kingdom
1/25/09 13:50,Product2,3600,Visa,Scott,Lausanne,Vaud,Switzerland
1/12/09 13:41,Product1,1200,Amex,dia,Claygate,England,United Kingdom
1/5/09 11:44,Product1,1200,Visa,Lauren,Laasby,Arhus,Denmark
1/2/09 8:31,Product1,1200,Visa,Line,Budaors,Pest,Hungary
1/31/09 7:13,Product1,1200,Amex,Sean,London,England,United Kingdom
1/20/09 2:17,Product1,1200,Diners,Sarah,Santo Domingo City,Distrito Nacional,Dominican Republic
1/25/09 20:15,Product1,1200,Visa,Brian,Croton On Hudson            ,NY,United States
1/25/09 19:44,Product1,1200,Mastercard,Lesa,Vespasiano,Minas Gerais,Brazil
1/30/09 9:00,Product1,1200,Mastercard,james,Nashville                   ,TN,United States
1/7/09 19:18,Product1,1200,Mastercard,loudon,Ottawa,Ontario,Canada
1/4/09 10:18,Product1,1200,Mastercard,Allison,Naples                      ,FL,United States
1/23/09 14:57,Product1,1200,Mastercard,Surat,Bridgewater                 ,NJ,United States
1/12/09 10:08,Product2,3600,Mastercard,Judy,Washington                  ,DC,United States
1/19/09 4:22,Product1,1200,Diners,brian,Hagen,Lorraine,France
1/21/09 21:37,Product1,1200,Visa,Rachel,Taicheng,Guangdong,China
1/25/09 4:34,Product1,1200,Mastercard,Hilde,Groningen,Groningen,Netherlands
1/30/09 1:09,Product1,1200,Mastercard,Tarja,Villars,Vaud,Switzerland
1/26/09 15:16,Product1,1200,Visa,Megan,Huntersville                ,NC,United States
1/15/09 15:56,Product2,3600,Visa,Charmain,Cartersburg                 ,IN,United States
1/2/09 20:47,Product1,1200,Visa,Katharina,Flower Mound                ,TX,United States
1/25/09 9:36,Product1,1200,Visa,Zaneta ,Rochester                   ,MI,United States
1/20/09 20:09,Product1,1200,Visa,Jeannette,Dubai,Dubayy,United Arab Emirates
1/8/09 11:14,Product2,3600,Visa,Liz,Langnau,Zurich,Switzerland
1/6/09 20:39,Product2,3600,Mastercard,Christiane,Mission,British Columbia,Canada
1/6/09 18:10,Product1,1200,Visa,Cherie,Columbus                    ,OH,United States
1/11/09 6:46,Product2,3600,Visa,Shiree,Clondalkin,Dublin,Ireland
1/19/09 14:26,Product1,1200,Mastercard,Tracey,Harold's Cross,Dublin,Ireland
1/31/09 6:14,Product1,1200,Diners,Scott ,Sag Harbor                  ,NY,United States
1/6/09 9:31,Product1,1200,Visa,Frances,San Diego                   ,CA,United States
1/21/09 7:31,Product1,1200,Mastercard,Beatrice,Wilmington                  ,DE,United States
1/20/09 17:23,Product2,3600,Visa,Jessica,Toronto,Ontario,Canada
1/29/09 12:10,Product1,1200,Amex,Alison,Issaquah                    ,WA,United States
1/24/09 23:21,Product1,1200,Visa,elaine,Phuket,Phuket,Thailand
1/28/09 10:37,Product1,1200,Visa,Chevonne,Athina,Attiki,Greece
1/30/09 14:36,Product1,1200,Visa,danielle,Geneve,Geneve,Switzerland
1/21/09 2:07,Product1,1200,Mastercard,Caroline and Jonathan,Chichester,England,United Kingdom
1/26/09 6:37,Product1,1200,Visa,manuela,Massagno,Ticino,Switzerland
1/4/09 14:27,Product1,1200,Visa,Carole,Cardiff,Wales,United Kingdom
1/9/09 3:03,Product2,3600,Amex,Ghislaine,Ferney-Voltaire,Rhone-Alpes,France
1/8/09 19:26,Product2,3600,Visa,Christian,Mableton                    ,GA,United States
1/10/09 16:02,Product1,1200,Visa,Hollie,San Diego                   ,CA,United States
1/6/09 6:31,Product1,1200,Visa,mike,La Louviere,Hainaut,Belgium
1/23/09 13:13,Product1,1200,Mastercard,Malahat,Minneapolis                 ,MN,United States
1/18/09 17:55,Product1,1200,Amex,Michaela,Mafra,Santa Catarina,Brazil
1/5/09 15:15,Product1,1200,Amex,Amy,Ashford,England,United Kingdom
1/2/09 10:32,Product1,1200,Mastercard,Brandi,Edmonton,Alberta,Canada
1/25/09 9:27,Product1,1200,Visa,erin,London,England,United Kingdom
1/5/09 6:12,Product1,1200,Diners,Tracy,Lucca,Tuscany,Italy
1/6/09 2:41,Product1,1200,Visa,Polyxene,Perth,Western Australia,Australia
1/27/09 14:42,Product2,3600,Mastercard,Jean,Arlington                   ,VA,United States
1/8/09 12:03,Product1,1200,Diners,Andrea,Calgary,Alberta,Canada
1/29/09 12:16,Product1,1200,Mastercard,Jessica,Chiefland                   ,FL,United States
1/19/09 10:47,Product1,1200,Mastercard,David,Stavenger,Rogaland,Norway
1/8/09 2:49,Product2,3600,Mastercard,Caroline,Begnins,Vaud,Switzerland
1/19/09 17:40,Product1,1200,Visa,Riche Lou,Newton                      ,MA,United States
1/11/09 0:15,Product1,1200,Mastercard,Chris,Den Haag,Zuid-Holland,Netherlands
1/16/09 5:12,Product2,3600,Visa,Karen,Berikon,Aargau,Switzerland
1/19/09 6:52,Product1,1200,Diners,melanie,Santa Barbaraa,Heredia,Costa Rica
1/26/09 1:14,Product1,1200,Visa,beatrice,Churra,Murcia,Spain
1/30/09 10:31,Product1,1200,Mastercard,lorna,Castle Rock                 ,CO,United States
1/23/09 5:52,Product1,1200,Amex,Tary,Zug,Zug,Switzerland
1/7/09 9:54,Product1,1200,Visa,Julie ,Ashford,England,United Kingdom
1/1/09 16:44,Product1,1200,Amex,Julie ,Rockville                   ,MD,United States
1/23/09 9:27,Product1,1200,Mastercard,Jerome,Madrid,Madrid,Spain
1/22/09 12:56,Product1,1200,Visa,Laleh,Aasgaardstrand,Vestfold,Norway
1/16/09 13:35,Product1,1200,Visa,Michael,Milano,Lombardy,Italy
1/13/09 9:26,Product1,1200,Visa,Kerry,Anieres,Geneve,Switzerland
1/25/09 11:35,Product3,7500,Mastercard,Anita,Fresno                      ,TX,United States
1/26/09 14:02,Product1,1200,Mastercard,Veronique,Fresno                      ,TX,United States
1/7/09 13:26,Product1,1200,Visa,Sarah,Warwick,Quebec,Canada
1/15/09 11:45,Product1,1200,Diners,Simone,Watford,England,United Kingdom
1/27/09 12:02,Product1,1200,Visa,Jackie,Waterford,Waterford,Ireland
1/28/09 14:09,Product1,1200,Visa,giovanna,Pruszkow,Mazowieckie,Poland
1/23/09 7:13,Product1,1200,Visa,Elizabeth,Hamilton,Hamilton,Bermuda
1/22/09 15:59,Product2,3600,Visa,Lisa,Ottawa,Ontario,Canada
1/16/09 10:27,Product1,1200,Mastercard,Maki,Montgomery                  ,TX,United States
1/26/09 22:45,Product1,1200,Amex,Anjan,Tokyo,Tokyo,Japan
1/25/09 18:33,Product1,1200,Mastercard,Sarah,Manteno                     ,IL,United States
1/16/09 6:13,Product1,1200,Mastercard,Niamh,Benoni,Gauteng,South Africa
1/12/09 17:19,Product2,3600,Diners,elizabeth r,Winter Haven                ,FL,United States
1/2/09 4:21,Product1,1200,Visa,Elaine,Tranby,Buskerud,Norway
1/5/09 3:03,Product1,1200,Diners,Elizabeth,Cork,Cork,Ireland
1/15/09 15:22,Product1,1200,Visa,Sara,Fort Lauderdale             ,FL,United States
1/26/09 5:38,Product2,3600,Amex,Tulin,Cranberry Twp               ,PA,United States
1/24/09 10:38,Product1,1200,Visa,Kenneth,Arlington                   ,VA,United States
1/2/09 7:30,Product1,1200,Mastercard,Fiona,Lake Ronkonkoma,NY,United States
1/26/09 6:38,Product1,1200,Visa,Christian,Alexandria                  ,VA,United States
1/17/09 7:56,Product3,7500,Diners,Michel,Lipari,Sicilia,Italy
1/17/09 7:58,Product3,7500,Diners,natalie,Lipari,Sicilia,Italy
1/18/09 4:32,Product1,1200,Diners,jure,Lipari,Sicilia,Italy
1/26/09 8:00,Product1,1200,Amex,Elizabeth ,Bluffton                    ,SC,United States
1/11/09 8:41,Product1,1200,Amex,Juliann,Winter Spgs                 ,FL,United States
1/21/09 10:32,Product1,1200,Mastercard,Julie ,Chelmsford                  ,MA,United States
1/29/09 12:27,Product1,1200,Mastercard,philippa katherine,Cabinteely,Dublin,Ireland
1/13/09 13:19,Product2,3600,Mastercard,Anthony,Toronto,Ontario,Canada
1/31/09 18:12,Product1,1200,Visa,matthew,Cincinnati                  ,OH,United States
1/22/09 15:35,Product1,1200,Visa,Steven,Houston                     ,TX,United States
1/5/09 11:24,Product1,1200,Amex,Angie,Rodeo                       ,CA,United States
1/23/09 11:23,Product1,1200,Mastercard,Lauren,Poughkeepsie                ,NY,United States
1/7/09 20:55,Product1,1200,Mastercard,Esther,Cincinnati                  ,OH,United States
1/13/09 9:40,Product1,1200,Visa,Elizabeth,North Eastham               ,MA,United States
1/25/09 15:18,Product2,3600,Visa,marie-louise,Sitka                       ,AK,United States
1/30/09 20:58,Product2,3600,Mastercard,Tanya,Carcross,Yukon Territory,Canada
1/31/09 4:50,Product1,1200,Mastercard,Detlev,Taby,Stockholm,Sweden
1/20/09 10:05,Product2,3600,Visa,Stephen,Calgary,Alberta,Canada
1/9/09 5:15,Product1,1200,Visa,Roza,Alcobendas,Madrid,Spain
1/13/09 7:09,Product2,3600,Amex,John,Chicago                     ,IL,United States
1/3/09 11:03,Product1,1200,Mastercard,paula,Sammamish                   ,WA,United States
1/17/09 20:51,Product1,1200,Visa,Kathryn,Waiau Pa,Auckland,New Zealand
1/5/09 7:55,Product1,1200,Mastercard,Isabelle,Ewa Beach                   ,HI,United States
1/25/09 14:40,Product1,1200,Visa,Maureen,Statesville                 ,NC,United States
1/25/09 17:55,Product1,1200,Visa,David,Kapaa                       ,HI,United States
1/3/09 12:54,Product1,1200,Diners,caterina,Burbank                     ,CA,United States
1/22/09 3:57,Product2,3600,Mastercard,Parth,Oegstgeest,Zuid-Holland,Netherlands
1/23/09 5:11,Product1,1200,Visa,Alexia,Blackrock,Dublin,Ireland
1/25/09 11:52,Product2,3600,Mastercard,Gloria Gail ,WalcProduct3ee,Tyrol,Austria
1/10/09 4:12,Product1,1200,Visa,Gloria Gail ,Foxrock,Dublin,Ireland
1/10/09 9:32,Product2,3600,Mastercard,Cheryl,Hilton Head                 ,SC,United States
1/22/09 12:45,Product3,7500,Visa,Frank and Christelle,Valley Center               ,CA,United States
1/6/09 18:11,Product2,3600,Mastercard,Triona,Swampscott                  ,MA,United States
1/19/09 5:56,Product1,1200,Visa,Allison,Edinburgh,Scotland,United Kingdom
1/25/09 10:50,Product1,1200,Diners,Phillip,San Antonio                 ,TX,United States
1/14/09 8:38,Product1,1200,Visa,jingyan,Bristol                     ,RI,United States
1/2/09 17:24,Product2,3600,Diners,clara,Perth,Western Australia,Australia
1/7/09 18:15,Product1,1200,Mastercard,Selma,Greenville                  ,TX,United States
1/3/09 21:19,Product1,1200,Visa,Doug and Tina,Pls Vrds Est                ,CA,United States
1/4/09 5:13,Product1,1200,Visa,Lauren,Hradec Kralove,East Bohemia,Czech Republic
1/4/09 9:28,Product1,1200,Visa,Jen,Maidstone,England,United Kingdom
1/2/09 4:34,Product1,1200,Visa,gladys,Saint Albans,England,United Kingdom
1/22/09 11:10,Product1,1200,Mastercard,Gustavo,Voluntari,Bucuresti,Romania
1/7/09 12:06,Product1,1200,Visa,Erica,Nadur, ,Malta
1/29/09 13:25,Product1,1200,Diners,Hale,Morrison                    ,CO,United States
1/27/09 2:57,Product1,1200,Visa,Rosemary,Cobham,England,United Kingdom
1/7/09 13:19,Product1,1200,Visa,Darian,Izmir,Izmir,Turkey
1/23/09 10:04,Product1,1200,Mastercard,Kevin,Hollywood                   ,CA,United States
1/19/09 4:55,Product1,1200,Visa,Alyssa,Brighton,England,United Kingdom
1/28/09 22:02,Product1,1200,Visa,Hale,Hawera,Taranaki,New Zealand
1/4/09 18:57,Product1,1200,Mastercard,KELI,Worongary,Queensland,Australia
1/12/09 20:31,Product1,1200,Visa,Glen,Atlantida,Guatemala,Guatemala
1/24/09 12:00,Product1,1200,Visa,T,El Escorial,Madrid,Spain
1/28/09 11:19,Product1,1200,Visa,christal,Morrison                    ,CO,United States
1/7/09 17:48,Product1,1200,Mastercard,Alex,Augusta                     ,GA,United States
1/23/09 12:42,Product2,3600,Mastercard,Anke,Avalon,New South Wales,Australia
1/7/09 19:48,Product2,3600,Mastercard,TRICIA,Sydney,New South Wales,Australia
1/26/09 11:19,Product1,1200,Mastercard,smith,Lahti,Etela-Suomen Laani,Finland
1/5/09 13:23,Product1,1200,Visa,Macy,Inner City,Vienna,Austria
1/26/09 13:41,Product1,1200,Mastercard,Lesleigh,Baden,Aargau,Switzerland
